Month,Year,StationCode,salmon.id,CommonName,Age_ClassByLength,Tag,FieldLength_mm,LabLength_mm,fish_mass,FultonCondition,FINAL_GSI,PBTHatcheryAssignment,StartLat,StartLong
May,2019,051919MC2,42505,Chinook salmon,yearling,YES,150,147,35.8,1.060740718,Interior_Sp,Dworshak,47.2648,-124.6821
May,2019,051919MC3,42506,Chinook salmon,yearling,YES,167,163,46.7,1.002691825,Interior_Sp,Little White Salmon,47.19708,-124.631
May,2019,051919MC4,42512,Chinook salmon,yearling,YES,151,,41.3,1.199552339,Interior_Sp,Rapid River,47.09779,-124.6791
May,2019,051919MC5,42514,Chinook salmon,yearling,YES,108,107,14.4,1.143118397,Interior_Sp,,47.0157,-124.6127
May,2019,051919MC5,42515,Chinook salmon,yearling,YES,131,129,22.4,0.996400929,Interior_Sp,Sawtooth,47.0157,-124.6127
May,2019,051919MC5,42516,Chinook salmon,yearling,YES,158,156,35.6,0.902565478,Interior_Sp,Clearwater,47.0157,-124.6127
May,2019,051919MC5,42517,Chinook salmon,yearling,YES,163,157,44.5,1.027536358,Interior_Sp,Carson,47.0157,-124.6127
May,2019,051919MC5,42518,Chinook salmon,yearling,YES,145,141,31,1.016851859,Interior_Sp,,47.0157,-124.6127
May,2019,051919MC5,42519,Chinook salmon,yearling,YES,145,140,31,1.016851859,Interior_Sp,Dworshak,47.0157,-124.6127
May,2019,051919MC5,42520,Chinook salmon,yearling,YES,122,122,19.5,1.07387843,Interior_Sp,Little White Salmon,47.0157,-124.6127
May,2019,051919MC5,42521,Chinook salmon,yearling,YES,140,138,30.1,1.096938789,Interior_Sp,,47.0157,-124.6127
May,2019,051919MC5,42522,Chinook salmon,yearling,YES,137,131,28.2,1.096698927,Interior_Sp,Little White Salmon,47.0157,-124.6127
May,2019,051919MC5,42523,Chinook salmon,yearling,YES,143,143,30.4,1.039598073,Interior_Sp,Little White Salmon,47.0157,-124.6127
May,2019,051919MC5,42524,Chinook salmon,yearling,YES,145,141,31.3,1.026692336,Interior_Sp,Pahsimeroi,47.0157,-124.6127
May,2019,051919MC5,42527,Chinook salmon,yearling,YES,146,145,32.3,1.037872356,Interior_Sp,,47.0157,-124.6127
May,2019,051919MC5,42528,Chinook salmon,yearling,YES,151,,31.9,0.926530747,Interior_Sp,Carson,47.0157,-124.6127
May,2019,052019MC7,42530,Chinook salmon,yearling,YES,150,148,30.8,0.91259257,Interior_Sp,Clearwater,46.39635,-124.3288
May,2019,052019MC7,42531,Chinook salmon,yearling,YES,151,147,33.9,0.984620505,Interior_Sp,Clearwater,46.39635,-124.3288
May,2019,052019MC7,42533,Chinook salmon,yearling,YES,173,170,59.1,1.141429678,Interior_Sp,Clearwater,46.39635,-124.3288
May,2019,052019MC7,42536,Chinook salmon,yearling,YES,135,135,23.1,0.938881284,Interior_Sp,McCall,46.39635,-124.3288
May,2019,052019MC7,42547,Chinook salmon,yearling,YES,156,156,39.2,1.032552828,Interior_Sp,Clearwater,46.39635,-124.3288
May,2019,052019MC7,42548,Chinook salmon,yearling,YES,153,152,35.7,0.996767646,Interior_Sp,Clearwater,46.39635,-124.3288
May,2019,052019MC7,42549,Chinook salmon,yearling,YES,130,133,19.4,0.883022286,Interior_Sp,Rapid River,46.39635,-124.3288
May,2019,052019MC7,42550,Chinook salmon,yearling,YES,133,132,23,0.977626383,Interior_Sp,Winthrop,46.39635,-124.3288
May,2019,052019MC7,42552,Chinook salmon,yearling,YES,127,136,19.9,0.971497987,Interior_Sp,,46.39635,-124.3288
May,2019,052019MC7,42553,Chinook salmon,yearling,YES,138,136,25.4,0.966487966,Interior_Sp,Dworshak,46.39635,-124.3288
May,2019,052019MC7,42554,Chinook salmon,yearling,YES,151,149,33.4,0.970098079,Interior_Sp,Rapid River,46.39635,-124.3288
May,2019,052019MC7,42555,Chinook salmon,yearling,YES,156,155,33.3,0.877143054,Interior_Sp,Clearwater,46.39635,-124.3288
May,2019,052019MC7,42556,Chinook salmon,yearling,YES,151,153,28.8,0.836491697,Interior_Sp,Clearwater,46.39635,-124.3288
May,2019,052019MC7,42557,Chinook salmon,yearling,YES,125,125,19.5,0.9984,Interior_Sp,McCall,46.39635,-124.3288
May,2019,052019MC7,42562,Chinook salmon,yearling,YES,151,150,30.9,0.897485896,Interior_Sp,Clearwater,46.39635,-124.3288
May,2019,052019MC7,42564,Chinook salmon,yearling,YES,141,140,29,1.034524213,Interior_Sp,Parkdale,46.39635,-124.3288
May,2019,052019MC7,42565,Chinook salmon,yearling,YES,134,135,23.1,0.960058268,Interior_Sp,McCall,46.39635,-124.3288
May,2019,052019MC7,42566,Chinook salmon,yearling,YES,153,152,35.2,0.982807315,Interior_Sp,Rapid River,46.39635,-124.3288
May,2019,052019MC7,42579.12,Chinook salmon,yearling,YES,137.55918,134,26,0.99885998,Interior_Sp,,46.39635,-124.3288
May,2019,052019MC7,42580,Chinook salmon,yearling,YES,138,138,25.5,0.970293051,Interior_Sp,Winthrop,46.39635,-124.3288
May,2019,052019MC8,42597,Chinook salmon,yearling,YES,134,132,22.4,0.930965562,Interior_Sp,Leavenworth,46.30213,-124.3997
May,2019,052019MC8,42598,Chinook salmon,yearling,YES,151,149,27.6,0.801637908,Interior_Sp,Clearwater,46.30213,-124.3997
May,2019,052019MC8,42599,Chinook salmon,yearling,YES,157,155,36.6,0.945762544,Interior_Sp,Rapid River,46.30213,-124.3997
May,2019,052019MC8,42600,Chinook salmon,yearling,YES,156,156,38.1,1.003578071,Interior_Sp,Pahsimeroi,46.30213,-124.3997
May,2019,052019MC8,42601,Chinook salmon,yearling,YES,140,138,27.6,1.005830918,Interior_Sp,,46.30213,-124.3997
May,2019,052019MC8,42602,Chinook salmon,yearling,YES,133,131,23.2,0.986127514,Interior_Sp,Dworshak,46.30213,-124.3997
May,2019,052019MC8,42603,Chinook salmon,yearling,YES,131,128,27.3,1.214363619,Interior_Sp,Rapid River,46.30213,-124.3997
May,2019,052019MC8,42604,Chinook salmon,yearling,YES,131,128,22.1,0.983056308,Interior_Sp,,46.30213,-124.3997
May,2019,052019MC8,42605,Chinook salmon,yearling,YES,151,149,32.3,0.938148676,Interior_Sp,Rapid River,46.30213,-124.3997
May,2019,052019MC8,42606,Chinook salmon,yearling,YES,126,125,19.6,0.979815814,Interior_Sp,Leavenworth,46.30213,-124.3997
May,2019,052019MC8,42607,Chinook salmon,yearling,YES,143,142,28.4,0.971203462,Interior_Sp,Rapid River,46.30213,-124.3997
May,2019,052019MC8,42609,Chinook salmon,yearling,YES,151,150,31.3,0.909103825,Interior_Sp,Clearwater,46.30213,-124.3997
May,2019,052019MC7,42616,Chinook salmon,yearling,YES,135,135,22.1,0.898237073,Interior_Sp,Rapid River,46.39635,-124.3288
May,2019,052019MC7,42619,Chinook salmon,yearling,YES,152,152,42.5,1.210202836,Interior_Sp,,46.39635,-124.3288
May,2019,052019MC7,42623,Chinook salmon,yearling,YES,137,135,24.1,0.937249782,Interior_Sp,Rapid River,46.39635,-124.3288
May,2019,052319MC10,42631,Chinook salmon,yearling,YES,154,152,37.3,1.021284311,Interior_Sp,Rapid River,46.71062,-124.4836
May,2019,052319MC10,42632,Chinook salmon,yearling,YES,147,145,28.7,0.903503635,Interior_Sp,Clearwater,46.71062,-124.4836
May,2019,052319MC10,42633,Chinook salmon,yearling,YES,151,146,38.4,1.115322336,Interior_Sp,Leavenworth,46.71062,-124.4836
May,2019,052319MC10,42634,Chinook salmon,yearling,YES,145,146,31.5,1.033252696,Interior_Sp,McCall,46.71062,-124.4836
May,2019,052319MC10,42635,Chinook salmon,yearling,YES,155,156,38.7,1.039240059,Interior_Sp,Rapid River,46.71062,-124.4836
May,2019,052319MC10,42637,Chinook salmon,yearling,YES,151,148,39.3,1.141462636,Interior_Sp,,46.71062,-124.4836
May,2019,052319MC10,42639,Chinook salmon,yearling,YES,152,150,32.9,0.936839415,Interior_Sp,Dworshak,46.71062,-124.4836
May,2019,052319MC10,42642,Chinook salmon,yearling,YES,145,144,31.6,1.036532876,Interior_Sp,,46.71062,-124.4836
May,2019,052319MC11,42675,Chinook salmon,yearling,YES,140,137,29.9,1.089650132,Interior_Sp,McCall,46.81922,-124.4617
May,2019,052319MC11,42676,Chinook salmon,yearling,YES,156,155,44.7,1.177426308,Interior_Sp,Carson,46.81922,-124.4617
May,2019,052319MC11,42677,Chinook salmon,yearling,YES,160,155,41.4,1.010742225,Interior_Sp,,46.81922,-124.4617
May,2019,052319MC11,42678,Chinook salmon,yearling,YES,133,130,24.9,1.058386807,Interior_Sp,Sawtooth,46.81922,-124.4617
May,2019,052319MC11,42679,Chinook salmon,yearling,YES,128,125,22.3,1.063346826,Interior_Sp,Dworshak,46.81922,-124.4617
May,2019,052319MC12,42694,Chinook salmon,yearling,YES,147,144,33.1,1.042019796,Interior_Sp,Rapid River,46.586,-124.444
May,2019,052319MC12,42695,Chinook salmon,yearling,YES,141,139,24,0.85615797,Interior_Sp,Clearwater,46.586,-124.444
May,2019,052319MC12,42696,Chinook salmon,yearling,YES,136,134,23.3,0.926273377,Interior_Sp,McCall,46.586,-124.444
May,2019,052319MC12,42697,Chinook salmon,yearling,YES,153,150,31.8,0.887877023,Interior_Sp,Clearwater,46.586,-124.444
May,2021,052221MC1,44385,Chinook salmon,yearling,YES,125.24814,122,16.7,0.849968118,Interior_Sp,Dworshak,46.38833,-124.1837
May,2021,052221MC1,44389,Chinook salmon,yearling,YES,138.5851,135,26,0.976840662,Interior_Sp,Dworshak,46.38833,-124.1837
May,2021,052221MC2,44398,Chinook salmon,yearling,YES,145,145,24.7,0.810201345,Interior_Sp,,46.28133,-124.2682
May,2021,052221MC2,44405,Chinook salmon,yearling,YES,144,137,25,0.837244942,Interior_Sp,Sawtooth,46.28133,-124.2682
May,2021,052221MC2,44409,Chinook salmon,yearling,YES,142,140,22.3,0.778824877,Interior_Sp,Dworshak,46.28133,-124.2682
May,2021,052221MC2,44412,Chinook salmon,yearling,YES,161,154,32.4,0.7763676,Interior_Sp,,46.28133,-124.2682
May,2021,052221MC2,44414,Chinook salmon,yearling,YES,148,147,30.5,0.94083766,Interior_Sp,Sawtooth,46.28133,-124.2682
May,2021,052221MC2,44415,Chinook salmon,yearling,YES,150,145,28.5,0.844444444,Interior_Sp,,46.28133,-124.2682
May,2021,052221MC2,44417,Chinook salmon,yearling,YES,140,137,24.4,0.889212814,Interior_Sp,,46.28133,-124.2682
May,2021,052221MC2,44419,Chinook salmon,yearling,YES,150,146,31,0.918518519,Interior_Sp,Sawtooth,46.28133,-124.2682
May,2021,052221MC2,44424,Chinook salmon,yearling,YES,135,132,21.8,0.886043763,Interior_Sp,Rapid River,46.28133,-124.2682
May,2021,052221MC2,44425,Chinook salmon,yearling,YES,145,143,26.9,0.882364988,Interior_Sp,,46.28133,-124.2682
May,2021,052221MC2,44427,Chinook salmon,yearling,YES,142,137,22.9,0.79977982,Interior_Sp,Clearwater,46.28133,-124.2682
May,2021,052221MC2,44429,Chinook salmon,yearling,YES,125,120,15.8,0.80896001,Interior_Sp,,46.28133,-124.2682
May,2021,052221MC2,44430,Chinook salmon,yearling,YES,140,138,23.6,0.860058323,Interior_Sp,McCall,46.28133,-124.2682
May,2021,052221MC2,44431,Chinook salmon,yearling,YES,130,130,20,0.910332271,Interior_Sp,Leavenworth,46.28133,-124.2682
May,2021,052221MC2,44432,Chinook salmon,yearling,YES,145,142,24.8,0.813481463,Interior_Sp,Rapid River,46.28133,-124.2682
May,2021,052221MC2,44435,Chinook salmon,yearling,YES,158.07758,154,37.2,0.941742375,Interior_Sp,Dworshak,46.28133,-124.2682
May,2021,052221MC2,44436,Chinook salmon,yearling,YES,147.81838,144,27.8,0.860715193,Interior_Sp,Rapid River,46.28133,-124.2682
May,2021,052221MC2,44437,Chinook salmon,yearling,YES,134.48142,131,21.7,0.892221924,Interior_Sp,Rapid River,46.28133,-124.2682
May,2021,052221MC2,44444,Chinook salmon,yearling,YES,143.7147,140,26,0.875930745,Interior_Sp,Winthrop,46.28133,-124.2682
May,2021,052221MC2,44446,Chinook salmon,yearling,YES,135.50734,132,24.7,0.992678249,Interior_Sp,Sawtooth,46.28133,-124.2682
May,2021,052221MC2,44454,Chinook salmon,yearling,YES,134.48142,131,24.6,1.011458935,Interior_Sp,Winthrop,46.28133,-124.2682
May,2021,052221MC2,44461,Chinook salmon,yearling,YES,136.53326,133,21.4,0.840811002,Interior_Sp,,46.28133,-124.2682
May,2021,052221MC2,44462,Chinook salmon,yearling,YES,128.3259,125,20.2,0.955891125,Interior_Sp,Dworshak,46.28133,-124.2682
May,2021,052221MC2,44463,Chinook salmon,yearling,YES,129.35182,126,18.7,0.864020393,Interior_Sp,Dworshak,46.28133,-124.2682
May,2021,052221MC2,44466,Chinook salmon,yearling,YES,,,,,Interior_Sp,Leavenworth,46.28133,-124.2682
May,2021,052321MC3,44467,Chinook salmon,yearling,YES,152,146,37.1,1.056435844,Interior_Sp,,46.17567,-124.4547
May,2021,052321MC3,44468,Chinook salmon,yearling,YES,152,151,41.6,1.184574967,Interior_Sp,Carson,46.17567,-124.4547
May,2021,052321MC3,44469,Chinook salmon,yearling,YES,158,156,48.2,1.222012882,Interior_Sp,Carson,46.17567,-124.4547
May,2021,052321MC3,44471,Chinook salmon,yearling,YES,160,161,51.4,1.25488285,Interior_Sp,Little_White_Salmon_sp,46.17567,-124.4547
May,2021,052321MC3,44472,Chinook salmon,yearling,YES,151,144,30.5,0.885867966,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44474,Chinook salmon,yearling,YES,136,133,22.6,0.898445466,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44475,Chinook salmon,yearling,YES,169,167,37.5,0.776910791,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44476,Chinook salmon,yearling,YES,145,143,34,1.115256878,Interior_Sp,,46.17567,-124.4547
May,2021,052321MC3,44477,Chinook salmon,yearling,YES,140,138,31,1.129737609,Interior_Sp,Little_White_Salmon_sp,46.17567,-124.4547
May,2021,052321MC3,44478,Chinook salmon,yearling,YES,145,140,31.3,1.026692336,Interior_Sp,,46.17567,-124.4547
May,2021,052321MC3,44479,Chinook salmon,yearling,YES,151,146,34.1,0.990429387,Interior_Sp,McCall,46.17567,-124.4547
May,2021,052321MC3,44480,Chinook salmon,yearling,YES,138,133,28.1,1.069224906,Interior_Sp,,46.17567,-124.4547
May,2021,052321MC3,44481,Chinook salmon,yearling,YES,156,150,35.9,0.945628759,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44483,Chinook salmon,yearling,YES,145,140,26.1,0.856123675,Interior_Sp,Sawtooth,46.17567,-124.4547
May,2021,052321MC3,44484,Chinook salmon,yearling,YES,168,162,50.9,1.073470095,Interior_Sp,,46.17567,-124.4547
May,2021,052321MC3,44487,Chinook salmon,yearling,YES,165,160,42.2,0.939421783,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44488,Chinook salmon,yearling,YES,155,150,39.6,1.063408371,Interior_Sp,Carson,46.17567,-124.4547
May,2021,052321MC3,44489,Chinook salmon,yearling,YES,142,137,24.1,0.841689707,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44490,Chinook salmon,yearling,YES,144,138,30.6,1.024787821,Interior_Sp,Dworshak,46.17567,-124.4547
May,2021,052321MC3,44491,Chinook salmon,yearling,YES,150,145,33.2,0.983703726,Interior_Sp,Winthrop,46.17567,-124.4547
May,2021,052321MC3,44492,Chinook salmon,yearling,YES,152,148,32,0.911211547,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44493,Chinook salmon,yearling,YES,145,140,32.2,1.056213892,Interior_Sp,Parkdale,46.17567,-124.4547
May,2021,052321MC3,44495,Chinook salmon,yearling,YES,160,149,42.4,1.035156287,Interior_Sp,Carson,46.17567,-124.4547
May,2021,052321MC3,44496,Chinook salmon,yearling,YES,150,143,34.4,1.019259304,Interior_Sp,McCall,46.17567,-124.4547
May,2021,052321MC3,44497,Chinook salmon,yearling,YES,158,152,36.2,0.917777315,Interior_Sp,McCall,46.17567,-124.4547
May,2021,052321MC3,44499,Chinook salmon,yearling,YES,144,137,31.8,1.06497554,Interior_Sp,Carson,46.17567,-124.4547
May,2021,052321MC3,44501,Chinook salmon,yearling,YES,150,148,40.1,1.188148103,Interior_Sp,Carson,46.17567,-124.4547
May,2021,052321MC3,44502,Chinook salmon,yearling,YES,145,147,34.1,1.118536995,Interior_Sp,,46.17567,-124.4547
May,2021,052321MC3,44503,Chinook salmon,yearling,YES,165.25902,161,47.4,1.050226171,Interior_Sp,Little_White_Salmon_sp,46.17567,-124.4547
May,2021,052321MC3,44504,Chinook salmon,yearling,YES,152,150,33.8,0.962467175,Interior_Sp,Dworshak,46.17567,-124.4547
May,2021,052321MC3,44505,Chinook salmon,yearling,YES,152,148,33.1,0.9425344,Interior_Sp,Dworshak,46.17567,-124.4547
May,2021,052321MC3,44506,Chinook salmon,yearling,YES,152,152,37,1.053588351,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44507,Chinook salmon,yearling,YES,165,160,48.1,1.07076269,Interior_Sp,Carson,46.17567,-124.4547
May,2021,052321MC3,44509,Chinook salmon,yearling,YES,167,161,42.2,0.9060727,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44510,Chinook salmon,yearling,YES,158,156,46.8,1.186518694,Interior_Sp,,46.17567,-124.4547
May,2021,052321MC3,44511,Chinook salmon,yearling,YES,155,155,46.3,1.243328502,Interior_Sp,Carson,46.17567,-124.4547
May,2021,052321MC3,44512,Chinook salmon,yearling,YES,160,155,46.7,1.140136737,Interior_Sp,Parkdale,46.17567,-124.4547
May,2021,052321MC3,44514,Chinook salmon,yearling,YES,153,155,44.2,1.234093271,Interior_Sp,Little_White_Salmon_sp,46.17567,-124.4547
May,2021,052321MC3,44516,Chinook salmon,yearling,YES,164.2331,160,50.3,1.13549678,Interior_Sp,,46.17567,-124.4547
May,2021,052321MC3,44518,Chinook salmon,yearling,YES,150.89614,147,36.2,1.053596182,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44519,Chinook salmon,yearling,YES,154.99982,151,42.7,1.146659045,Interior_Sp,,46.17567,-124.4547
May,2021,052321MC3,44520,Chinook salmon,yearling,YES,157.05166,153,41.8,1.079067669,Interior_Sp,Carson,46.17567,-124.4547
May,2021,052321MC3,44522,Chinook salmon,yearling,YES,148.8443,145,34.5,1.046218683,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44523,Chinook salmon,yearling,YES,129.35182,126,22.6,1.044217135,Interior_Sp,Dworshak,46.17567,-124.4547
May,2021,052321MC3,44524,Chinook salmon,yearling,YES,146.79246,143,33.7,1.065414652,Interior_Sp,Sawtooth,46.17567,-124.4547
May,2021,052321MC3,44526,Chinook salmon,yearling,YES,134.48142,131,27.2,1.118361113,Interior_Sp,Leavenworth,46.17567,-124.4547
May,2021,052321MC3,44527,Chinook salmon,yearling,YES,150.89614,147,34.8,1.012849325,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44530,Chinook salmon,yearling,YES,148.8443,145,35.2,1.067446331,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44531,Chinook salmon,yearling,YES,137.55918,134,24.6,0.945075226,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44535,Chinook salmon,yearling,YES,133.4555,130,25.9,1.08965829,Interior_Sp,Winthrop,46.17567,-124.4547
May,2021,052321MC3,44536,Chinook salmon,yearling,YES,144.74062,141,27.9,0.92009551,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44537,Chinook salmon,yearling,YES,145.76654,142,33.4,1.078382797,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44539,Chinook salmon,yearling,YES,142.68878,139,26.2,0.90184485,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44541,Chinook salmon,yearling,YES,149.87022,146,33.1,0.983290717,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44542,Chinook salmon,yearling,YES,149.87022,146,37.6,1.11697073,Interior_Sp,Little_White_Salmon_sp,46.17567,-124.4547
May,2021,052321MC3,44544,Chinook salmon,yearling,YES,133.4555,130,26.7,1.123315738,Interior_Sp,Little_White_Salmon_sp,46.17567,-124.4547
May,2021,052321MC3,44545,Chinook salmon,yearling,YES,151.92206,148,29.4,0.838464738,Interior_Sp,Little_White_Salmon_sp,46.17567,-124.4547
May,2021,052321MC3,44547,Chinook salmon,yearling,YES,151.92206,148,37.9,1.08087807,Interior_Sp,Little_White_Salmon_sp,46.17567,-124.4547
May,2021,052321MC3,44549,Chinook salmon,yearling,YES,148.8443,145,32.8,0.994665855,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44550,Chinook salmon,yearling,YES,136.53326,133,31.3,1.229784308,Interior_Sp,Carson,46.17567,-124.4547
May,2021,052321MC3,44551,Chinook salmon,yearling,YES,153.9739,150,37.9,1.038240335,Interior_Sp,Winthrop,46.17567,-124.4547
May,2021,052321MC3,44552,Chinook salmon,yearling,YES,130.37774,127,22.7,1.024272531,Interior_Sp,Leavenworth,46.17567,-124.4547
May,2021,052321MC3,44556,Chinook salmon,yearling,YES,148.8443,145,32.2,0.976470794,Interior_Sp,McCall,46.17567,-124.4547
May,2021,052321MC3,44557,Chinook salmon,yearling,YES,138.5851,135,27.3,1.025682667,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44560,Chinook salmon,yearling,YES,143.7147,140,34.5,1.162292719,Interior_Sp,Little_White_Salmon_sp,46.17567,-124.4547
May,2021,052321MC3,44562,Chinook salmon,yearling,YES,143.7147,140,28.1,0.94667901,Interior_Sp,Clearwater,46.17567,-124.4547
May,2021,052321MC3,44563,Chinook salmon,yearling,YES,133.4555,130,23.6,0.992893299,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44564,Chinook salmon,yearling,YES,143.7147,140,33,1.111758253,Interior_Sp,,46.17567,-124.4547
May,2021,052321MC3,44565,Chinook salmon,yearling,YES,138.5851,135,26.4,0.991868966,Interior_Sp,Powell_Satellite,46.17567,-124.4547
May,2021,052321MC3,44566,Chinook salmon,yearling,YES,135.50734,132,26.5,1.065019141,Interior_Sp,Dworshak,46.17567,-124.4547
May,2021,052321MC3,44567,Chinook salmon,yearling,YES,152.94798,149,35.2,0.983810461,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44568,Chinook salmon,yearling,YES,145.76654,142,33.6,1.08484008,Interior_Sp,Dworshak,46.17567,-124.4547
May,2021,052321MC3,44569,Chinook salmon,yearling,YES,146.79246,143,33.6,1.062253111,Interior_Sp,Rapid River,46.17567,-124.4547
May,2021,052321MC3,44570,Chinook salmon,yearling,YES,135.50734,132,29.5,1.185587346,Interior_Sp,Little_White_Salmon_sp,46.17567,-124.4547
May,2021,052321MC5,44576,Chinook salmon,yearling,YES,140,137,24.6,0.896501472,Interior_Sp,Dworshak,46.251,-124.5092
May,2021,052321MC6,44580,Chinook salmon,yearling,YES,141,140,31.4,1.120139997,Interior_Sp,Dworshak,46.33517,-124.5835
May,2021,052321MC7,44582,Chinook salmon,yearling,YES,150,,30.5,0.903703704,Interior_Sp,Dworshak,46.45333,-124.524
May,2021,052321MC7,44583,Chinook salmon,yearling,YES,146,141,31.7,1.018593042,Interior_Sp,,46.45333,-124.524
May,2021,052321MC7,44584,Chinook salmon,yearling,YES,152.94798,149,35.4,0.989400314,Interior_Sp,Dworshak,46.45333,-124.524
May,2021,052321MC8,44588,Chinook salmon,yearling,YES,148,144,32.7,1.008701384,Interior_Sp,Carson,46.44683,-124.4055
May,2021,052321MC8,44589,Chinook salmon,yearling,YES,149,143,32.1,0.970389763,Interior_Sp,Parkdale,46.44683,-124.4055
May,2021,052321MC8,44590,Chinook salmon,yearling,YES,165,160,38.5,0.857055403,Interior_Sp,Rapid River,46.44683,-124.4055
May,2021,052321MC8,44591,Chinook salmon,yearling,YES,160,155,36.1,0.881347619,Interior_Sp,Clearwater,46.44683,-124.4055
May,2021,052321MC8,44593,Chinook salmon,yearling,YES,149,145,28.5,0.861561046,Interior_Sp,Rapid River,46.44683,-124.4055
May,2021,052321MC8,44595,Chinook salmon,yearling,YES,143,136,30.4,1.039598073,Interior_Sp,Dworshak,46.44683,-124.4055
May,2021,052321MC8,44597,Chinook salmon,yearling,YES,150,148,33.5,0.992592593,Interior_Sp,Little_White_Salmon_sp,46.44683,-124.4055
May,2021,052321MC8,44599,Chinook salmon,yearling,YES,160,155,36.3,0.88623045,Interior_Sp,,46.44683,-124.4055
May,2021,052321MC8,44602,Chinook salmon,yearling,YES,156,153,36.5,0.961433099,Interior_Sp,Rapid River,46.44683,-124.4055
May,2021,052321MC8,44604,Chinook salmon,yearling,YES,155,,45.4,1.21916019,Interior_Sp,Carson,46.44683,-124.4055
May,2021,052321MC8,44606,Chinook salmon,yearling,YES,145.76654,142,37.3,1.204301666,Interior_Sp,Little_White_Salmon_sp,46.44683,-124.4055
May,2021,052321MC8,44607,Chinook salmon,yearling,YES,141.66286,138,26.6,0.935650441,Interior_Sp,,46.44683,-124.4055
May,2021,052321MC8,44615,Chinook salmon,yearling,YES,144.74062,141,32.2,1.061902385,Interior_Sp,Dworshak,46.44683,-124.4055
May,2021,052321MC8,44617,Chinook salmon,yearling,YES,144.74062,141,33,1.088285027,Interior_Sp,Little_White_Salmon_sp,46.44683,-124.4055
May,2021,052321MC8,44618,Chinook salmon,yearling,YES,145.76654,142,30,0.968607258,Interior_Sp,Dworshak,46.44683,-124.4055
May,2021,052321MC9,44655,Chinook salmon,yearling,YES,182,175,64.1,1.063270722,Interior_Sp,,46.5425,-124.2595
May,2021,052321MC9,44656,Chinook salmon,yearling,YES,183,177,70.2,1.145470276,Interior_Sp,,46.5425,-124.2595
May,2021,052321MC9,44658,Chinook salmon,yearling,YES,165,160,49.9,1.11083288,Interior_Sp,Carson,46.5425,-124.2595
May,2021,052321MC9,44661,Chinook salmon,yearling,YES,150,146,31.5,0.933333333,Interior_Sp,Rapid River,46.5425,-124.2595
May,2021,052321MC9,44662,Chinook salmon,yearling,YES,195,190,78.8,1.062728678,Interior_Sp,Little_White_Salmon_sp,46.5425,-124.2595
May,2021,052321MC9,44670,Chinook salmon,yearling,YES,235,232,142.7,1.099563657,Interior_Sp,,46.5425,-124.2595
May,2021,052321MC9,44713,Chinook salmon,yearling,YES,148.8443,145,39,1.182681989,Interior_Sp,Carson,46.5425,-124.2595
May,2021,052321MC9,44717,Chinook salmon,yearling,YES,151.92206,148,35.3,1.006728061,Interior_Sp,Carson,46.5425,-124.2595
May,2021,052321MC9,44744,Chinook salmon,yearling,YES,153.9739,150,42.4,1.161514249,Interior_Sp,,46.5425,-124.2595
May,2021,052421MC10,44775,Chinook salmon,yearling,YES,156.02574,152,42.5,1.118922938,Interior_Sp,Cle_Elum,46.558,-124.4885
May,2021,052421MC10,44776,Chinook salmon,yearling,YES,138.5851,135,31.8,1.194751243,Interior_Sp,Leavenworth,46.558,-124.4885
May,2021,052421MC10,44777,Chinook salmon,yearling,YES,148.8443,145,42.2,1.279722586,Interior_Sp,Winthrop,46.558,-124.4885
May,2021,052421MC10,44780,Chinook salmon,yearling,YES,151.92206,148,42.1,1.200658662,Interior_Sp,Carson,46.558,-124.4885
May,2021,052421MC10,44781,Chinook salmon,yearling,YES,133.4555,130,25,1.051793732,Interior_Sp,,46.558,-124.4885
May,2021,052421MC10,44782,Chinook salmon,yearling,YES,148.8443,145,37.7,1.143259279,Interior_Sp,McCall,46.558,-124.4885
